payments,purchases,credit_limit,minimum_payments,oneoff_purchases,balance,cash_advance,cash_advance_trx,purchases_trx,installments_purchases
867.233681,333.54,2000.0,586.992382,310.19,1938.576334,2738.946605,7,4,23.35
2139.278062,9228.97,9400.0,3537.101876,9081.24,6257.390416,0.0,0,85,147.73
71.641741,89.58,1500.0,83.215986,0.0,14.570032,0.0,0,6,89.58
1558.673423,199.56,3000.0,223.538858,0.0,39.241601,0.0,0,12,199.56
278.265172,20.0,2000.0,277.580245,20.0,871.499977,197.024597,5,1,0.0
1172.975952,266.64,3500.0,175.62276,0.0,180.750232,95.285453,1,12,266.64
8627.985927,279.71,5000.0,1211.424432,279.71,4107.157763,9337.271222,8,3,0.0
526.368079,499.0,1500.0,76.744713,0.0,58.313733,0.0,0,6,499.0
1290.753615,0.0,10500.0,1629.315325,0.0,5665.802895,10507.87257,9,0,0.0
514.124193,0.0,1500.0,519.856738,0.0,1340.671346,244.036318,3,0,0.0
280.83786,422.24,3000.0,119.087402,347.24,43.762299,0.0,0,15,75.0
1356.270465,1389.94,1300.0,167.215217,0.0,111.449845,0.0,0,24,1389.94
1330.92776,1455.68,500.0,177.486834,1237.92,138.489138,0.0,0,30,217.76
1860.536797,0.0,1000.0,69.470274,0.0,70.976464,1880.659305,2,0,0.0
387.944071,542.34,2700.0,113.60971,542.34,49.378783,0.0,0,3,0.0
934.137744,0.0,7500.0,1259.264875,0.0,4295.964134,4505.063338,18,0,0.0
4992.302341,0.0,4500.0,665.402509,0.0,1017.071792,4310.221199,15,0,0.0
188.683162,327.94,5000.0,208.663344,0.0,138.459191,0.0,0,26,327.94
788.58998,1216.7,5000.0,188.958312,1216.7,289.537597,0.0,0,9,0.0
467.131192,553.7,1000.0,169.840535,248.7,74.755978,0.0,0,9,305.0
302.180025,220.48,5000.0,60.558319,220.48,16.59641,0.0,0,1,0.0
1089.402716,431.93,4000.0,135.20894,0.0,51.004807,0.0,0,17,431.93
6831.656434,1209.56,12500.0,717.304514,890.0,1489.224372,0.0,0,11,319.56
770.916661,772.46,4000.0,95.057442,85.0,57.70484,0.0,0,13,687.46
7142.732735,0.0,1200.0,127.577579,0.0,99.446029,1045.066588,5,0,0.0
1998.999896,2126.81,7000.0,178.290009,1529.8,186.054174,0.0,0,27,597.01
207.448103,0.0,3000.0,13350.55682,0.0,2948.447663,1539.285222,13,0,0.0
469.114905,1085.16,1000.0,172.662882,134.9,127.895284,0.0,0,29,950.26
176.874316,130.5,1500.0,151.915915,0.0,18.014226,0.0,0,9,130.5
2118.553043,0.0,5400.0,471.692662,0.0,1908.569743,4604.425401,6,0,0.0
1497.949644,483.65,6000.0,211.310481,483.65,437.735369,0.0,0,11,0.0
328.825762,0.0,1800.0,287.194759,0.0,1245.976021,615.715834,2,0,0.0
8716.674684,9249.73,9000.0,240.332998,2326.09,1019.133646,0.0,0,96,6923.64
1239.278015,1848.24,3400.0,427.761699,1848.24,1844.889665,0.0,0,12,0.0
3823.141055,3882.65,3500.0,252.01094,3527.65,952.431767,2101.942774,10,37,355.0
4923.193295,3588.13,6700.0,413.007713,399.76,1848.758853,0.0,0,62,3188.37
1080.501526,750.78,1200.0,1752.604791,0.0,1181.852384,18.531069,1,6,750.78
3753.091608,2972.92,1200.0,161.92571,2479.1,382.870641,0.0,0,18,493.82
436.226459,0.0,1500.0,602.777344,0.0,1459.803597,218.234292,5,0,0.0
1577.161232,1586.6,2500.0,203.807999,0.0,162.972111,110.671623,1,10,1586.6
1550.474014,3729.35,2500.0,363.926512,2489.35,1396.214811,536.658419,4,45,1240.0
1097.963345,545.68,6500.0,176.797021,0.0,225.282024,0.0,0,14,545.68
163.85665,0.0,1200.0,297.132962,0.0,454.552808,1091.832836,1,0,0.0
287.777315,0.0,1800.0,9294.994141,0.0,1785.90226,129.421992,4,0,0.0
314.512747,824.61,4000.0,159.094115,438.57,535.291589,0.0,0,20,386.04
372.572278,64.69,10500.0,81.447345,64.69,6.697211,0.0,0,2,0.0
92.031894,69.0,2000.0,46.267546,69.0,5.377296,0.0,0,1,0.0
7058.832194,79.62,9500.0,1040.283795,79.62,4020.130769,5457.123658,23,1,0.0
272.177301,0.0,1200.0,395.344077,0.0,1117.33657,99.315429,4,0,0.0
119.468878,150.0,1600.0,68.370436,0.0,15.848963,0.0,0,3,150.0
1542.583506,15.8,7000.0,375.127536,0.0,900.541751,0.0,0,3,15.8
524.24945,1108.54,3000.0,831.65824,1108.54,2544.378002,0.0,0,26,0.0
1362.425769,2600.0,6000.0,727.429491,2200.0,1852.646433,3481.132679,8,4,400.0
328.462817,556.83,1500.0,345.557752,484.88,581.24856,0.0,0,32,71.95
829.691401,338.9,2500.0,190.314886,199.0,504.409631,0.0,0,5,139.9
1450.096836,1488.84,5000.0,178.871755,0.0,142.430458,0.0,0,24,1488.84
3083.16422,2761.76,7000.0,8724.958739,163.0,7057.524237,2317.636143,5,121,2598.76
302.656395,66.7,1000.0,800.097611,0.0,958.920206,0.0,0,2,66.7
4.841543,238.25,3000.0,111.741197,0.0,15.257465,0.0,0,2,238.25
688.614293,79.24,6000.0,35.978677,0.0,0.009684,0.0,0,1,79.24
989.738532,232.93,2500.0,152.762176,232.93,385.763111,0.0,0,6,0.0
3989.545295,845.67,2500.0,566.947431,31.5,1780.188356,4137.170984,71,16,814.17
110.266434,67.5,2500.0,209.339591,0.0,1.841583,0.0,0,1,67.5
2842.037627,1055.32,6500.0,541.368131,0.0,1839.122533,3780.152602,3,19,1055.32
149.853315,108.95,1500.0,131.972396,49.8,15.008041,0.0,0,6,59.15
2190.962493,2151.93,4200.0,601.921408,1386.67,2106.417286,0.0,0,21,765.26
636.709165,0.0,3500.0,558.717246,0.0,2676.263845,2328.859489,1,0,0.0
104.687781,27.05,1200.0,300.921255,0.0,500.219415,0.0,0,1,27.05
1082.274035,0.0,5000.0,1107.973906,0.0,4128.31155,1674.401635,6,0,0.0
263.238508,0.0,3000.0,334.618726,0.0,1018.350846,716.818927,3,0,0.0
71.90595,50.0,3000.0,91.526002,50.0,10.678354,0.0,0,1,0.0
755.520686,0.0,1500.0,568.672226,0.0,1273.731635,534.228453,3,0,0.0
505.433563,576.0,1500.0,163.327553,0.0,58.12945,0.0,0,12,576.0
1345.989788,1495.41,4500.0,163.177278,941.41,153.637431,0.0,0,26,554.0
885.070007,740.7,2500.0,366.004256,650.9,1648.701838,0.0,0,12,89.8
198.970881,144.64,1000.0,96.044022,0.0,15.330559,0.0,0,8,144.64
1385.482263,255.25,6500.0,1378.644403,150.0,5772.250286,2969.93596,20,4,105.25
578.565706,554.67,4000.0,175.221326,0.0,73.704935,0.0,0,17,554.67
2201.09767,0.0,10000.0,612.068106,0.0,2933.068755,7542.177658,20,0,0.0
7684.307278,1669.2,8500.0,521.675562,274.19,1421.419262,0.0,0,65,1395.01
4308.448155,4060.58,7500.0,184.69761,1696.94,424.938385,0.0,0,53,2363.64
2097.161809,2361.97,3000.0,245.746831,1591.05,1033.371763,365.689536,1,39,770.92
7371.459399,64.71,9000.0,2791.366849,64.71,5861.100691,9799.529884,35,2,0.0
1316.698331,146.53,6000.0,1252.705624,45.0,3987.467435,2665.355738,8,6,101.53
3883.138519,0.0,4500.0,638.672701,0.0,1606.56766,1173.530445,3,0,0.0
574.051951,578.9,2500.0,940.119465,0.0,1630.991993,145.230653,1,20,578.9
958.996228,769.0,4000.0,151.156275,325.0,95.887902,0.0,0,15,444.0
315.87129,0.0,1500.0,298.701546,0.0,1447.267049,77.866868,1,0,0.0
467.080947,167.0,1800.0,404.439747,167.0,1268.250294,1141.77504,5,1,0.0
2482.201611,248.77,1500.0,244.376255,0.0,668.291862,0.0,0,8,248.77
319.919021,428.75,8000.0,107.187821,0.0,50.853021,0.0,0,18,428.75
3450.990535,1888.88,1000.0,185.857663,1000.0,241.001768,0.0,0,9,888.88
994.915444,211.07,1400.0,186.548599,211.07,157.763858,0.0,0,4,0.0
1474.929946,185.63,1300.0,441.741032,185.63,724.854858,321.127263,1,4,0.0
114.87215,0.0,1200.0,198.55418,0.0,147.527826,291.423252,3,0,0.0
5666.333186,5723.9,7500.0,186.941527,3780.51,581.916416,0.0,0,130,1943.39
994.210187,0.0,8000.0,1051.709303,0.0,5292.264382,3383.299741,9,0,0.0
652.759069,0.0,3000.0,6038.567518,0.0,2762.536531,478.933445,1,0,0.0
7512.513474,8534.58,5000.0,131.710372,7875.08,273.429593,0.0,0,116,659.5
251.384712,0.0,2000.0,228.826381,0.0,1451.993504,1739.998495,4,0,0.0
762.863333,1247.39,5000.0,115.044143,427.02,90.017392,0.0,0,25,820.37
347.01723,343.4,3000.0,13.714895,0.0,0.920339,0.0,0,10,343.4
513.503781,0.0,3500.0,436.115043,0.0,1071.748626,567.817662,2,0,0.0
1471.642879,0.0,1200.0,146.079539,0.0,303.929544,1120.769857,1,0,0.0
1732.275197,0.0,6000.0,457.524824,0.0,1938.648722,2548.837078,5,0,0.0
786.407104,799.83,3000.0,179.622447,81.0,79.432369,0.0,0,17,718.83
409.29211,341.9,4000.0,185.805592,215.18,670.885072,294.185703,4,13,126.72
582.828406,0.0,3000.0,318.94963,0.0,1494.69695,3020.521475,20,0,0.0
3361.500799,2141.32,6500.0,47.676403,98.0,114.361988,0.0,0,13,2043.32
1619.62737,3500.03,6000.0,537.587864,1814.42,2002.429291,0.0,0,129,1685.61
577.415935,114.0,8000.0,768.591692,114.0,2135.646123,0.0,0,2,0.0
215.325023,103.0,1000.0,410.484825,103.0,943.584041,0.0,0,1,0.0
687.474829,0.0,9500.0,1010.781349,0.0,4785.789559,8422.554694,25,0,0.0
292.521349,0.0,1500.0,503.505212,0.0,1436.996287,73.568388,4,0,0.0
112.61746,71.75,3000.0,99.423595,0.0,5.313086,0.0,0,7,71.75
1366.668756,1618.31,1000.0,380.796942,1000.0,365.48242,0.0,0,9,618.31
2826.698853,2903.17,4000.0,181.386587,935.82,322.383609,0.0,0,24,1967.35
1882.437447,1350.13,4000.0,1279.813588,519.8,3497.200665,1938.008846,3,32,830.33
977.281878,345.0,4500.0,1592.232637,0.0,3720.59375,2529.303126,7,12,345.0
1421.321273,0.0,6000.0,1718.462688,0.0,5598.352813,2698.171001,26,0,0.0
1599.377333,90.0,5000.0,765.036103,90.0,3362.979048,2093.951054,3,1,0.0
70.500843,420.06,1200.0,97.68575,283.36,563.459762,765.914966,10,9,136.7
214.796949,300.0,7500.0,99.124898,0.0,31.980197,0.0,0,8,300.0
636.224436,0.0,3000.0,675.460542,0.0,1964.369476,2706.493856,1,0,0.0
5149.432038,1311.76,3500.0,277.233099,524.8,740.704213,0.0,0,14,786.96
1448.269927,945.43,1500.0,1950.911172,945.43,991.949111,0.0,0,10,0.0
229.256141,229.5,6000.0,180.598109,0.0,37.615084,0.0,0,6,229.5
657.190307,125.32,3000.0,633.370465,125.32,2266.220776,434.011893,1,1,0.0
2239.223522,2269.74,3000.0,188.5229,614.5,262.25861,292.97442,1,41,1655.24
196.541494,200.4,4000.0,156.086837,0.0,14.5923,0.0,0,12,200.4
180.104404,0.0,2500.0,282.085369,0.0,833.541256,1422.637361,8,0,0.0
2465.151762,768.96,5000.0,161.497921,368.96,478.520473,2604.390666,9,3,400.0
4106.558919,3137.2,6500.0,260.772338,1737.1,1018.811119,0.0,0,57,1400.1
1223.23593,678.32,3000.0,1933.376383,195.0,2827.367195,175.567183,1,9,483.32
731.943501,678.44,1500.0,1187.72741,0.0,1529.318797,36.989392,1,17,678.44
1865.73836,3103.57,7500.0,573.258246,1587.68,2670.123456,3780.101366,3,44,1515.89
9282.027007,967.23,1400.0,217.823333,585.5,481.961018,6718.127621,19,15,381.73
554.770836,607.36,5500.0,192.60691,607.36,72.087172,0.0,0,12,0.0
1347.51278,1282.73,3500.0,177.102986,0.0,87.887472,0.0,0,11,1282.73
1465.747485,73.42,9500.0,1141.633296,73.42,5194.184491,1101.178394,3,1,0.0
1111.898226,1442.9,4000.0,87.775306,424.6,216.705656,0.0,0,29,1018.3
1438.89528,0.0,6500.0,2351.635775,0.0,5829.92767,306.064982,4,0,0.0
182.53903,1059.04,3000.0,400.00556,799.04,830.51605,0.0,0,8,260.0
1930.437135,975.0,2725.0,142.662885,0.0,88.012898,0.0,0,11,975.0
408.437645,325.0,6500.0,208.322149,0.0,77.523872,117.402685,2,10,325.0
2435.285131,2588.69,11500.0,2828.269468,1592.99,8073.052656,1857.729049,9,39,995.7
945.465018,0.0,2500.0,56.782521,0.0,72.76697,952.855308,1,0,0.0
1106.479425,0.0,1200.0,685.694358,0.0,1207.768239,944.367262,8,0,0.0
4369.008441,6743.31,3200.0,222.118023,6182.78,470.593325,0.0,0,122,560.53
519.064499,855.27,6200.0,438.190574,855.27,1915.675716,0.0,0,8,0.0
1363.547891,166.9,1200.0,1860.072318,166.9,1283.81226,959.09202,20,6,0.0
616.31303,453.0,1800.0,317.061706,453.0,1322.579742,0.0,0,7,0.0
955.297792,245.85,1800.0,686.649339,245.85,1753.27998,468.567126,5,4,0.0
4768.332744,3415.39,8500.0,532.466094,2355.11,1663.492233,4152.202096,7,44,1060.28
4465.155013,4978.23,6000.0,165.366492,2870.42,528.651164,0.0,0,60,2107.81
552.896593,320.0,2500.0,978.223,320.0,2517.38247,2357.815693,5,2,0.0
1158.648328,4656.79,11500.0,454.273077,3853.49,1453.608861,0.0,0,70,803.3
1108.476353,1056.33,2200.0,1694.702504,0.0,1002.93543,0.0,0,42,1056.33
619.063466,224.54,1500.0,678.63587,0.0,1344.982445,0.0,0,18,224.54
503.254349,507.57,6000.0,34.488495,507.57,50.366106,0.0,0,2,0.0
1233.301038,150.46,6500.0,911.267314,0.0,3570.596193,3381.913668,7,2,150.46
2428.395411,2711.9,9500.0,1040.884331,2711.9,4364.016237,908.150316,1,12,0.0
239.704238,359.0,3000.0,379.055818,359.0,1207.320442,0.0,0,4,0.0
3684.789911,5744.03,6000.0,328.151043,4055.8,1155.338824,0.0,0,11,1688.23
269.948292,284.34,1200.0,101.35824,0.0,30.327329,0.0,0,6,284.34
163.982192,205.06,4500.0,55.660981,0.0,30.692503,0.0,0,35,607.76
1515.789235,0.0,1000.0,201.815134,0.0,805.368458,1257.626787,7,0,0.0
753.034035,940.0,6000.0,179.692509,940.0,264.869295,0.0,0,2,0.0
513.64046,1081.0,6000.0,190.606207,1081.0,576.890374,0.0,0,3,0.0
299.572759,275.0,3000.0,149.944032,0.0,27.17079,0.0,0,10,275.0
976.79165,0.0,2500.0,724.561182,0.0,2292.952733,523.015459,2,0,0.0
887.037084,1257.16,7500.0,1014.663188,841.0,3830.603522,2929.077889,4,26,416.16
1130.376548,666.6,6000.0,170.144183,0.0,690.625555,0.0,0,12,666.6
4124.004704,5370.39,5700.0,224.493971,1129.3,566.477136,0.0,0,60,4241.09
525.816276,170.0,1200.0,616.813089,170.0,1158.01315,299.89919,3,1,0.0
143.114001,530.81,5500.0,196.881446,0.0,145.320241,0.0,0,7,530.81
942.812569,0.0,13000.0,920.525945,0.0,3619.986054,1483.6368,17,0,0.0
1130.438324,1250.0,3000.0,127.592031,0.0,118.941982,0.0,0,5,1250.0
508.613001,0.0,2500.0,481.397375,0.0,1793.954788,93.199729,1,0,0.0
174.556187,269.85,2000.0,95.587203,211.8,186.020599,1115.885225,5,6,58.05
3321.020515,331.52,7500.0,394.681018,331.52,1414.47232,57.691122,1,2,0.0
1349.938041,24.63,4500.0,203.987924,0.0,385.841997,0.0,0,5,24.63
2855.153528,2684.5,6000.0,186.149348,299.5,306.539753,0.0,0,10,2385.0
231.239325,244.18,2500.0,128.726662,0.0,12.132712,0.0,0,10,244.18
2816.104753,2441.21,1500.0,163.703623,0.0,330.068448,0.0,0,21,2441.21
858.248769,0.0,1500.0,296.752391,0.0,1121.018433,410.041428,2,0,0.0
507.934017,128.5,1500.0,37.947135,0.0,133.957441,357.492328,2,1,128.5
307.755667,229.74,1500.0,393.128829,216.17,1057.699883,768.99315,4,7,13.57
19841.25737,1685.19,18500.0,2025.836483,1552.31,7907.725211,8253.390661,14,27,132.88
873.241146,981.49,7000.0,85.160646,381.49,61.159113,0.0,0,21,600.0
124.753548,143.76,1000.0,146.043815,0.0,15.577506,0.0,0,12,143.76
72.282497,9.68,8000.0,17.530337,0.0,2.641101,0.0,0,1,9.68
8760.860264,22500.0,23000.0,1645.535202,0.0,4060.710208,0.0,0,12,22500.0
750.556869,590.0,2500.0,181.398536,590.0,909.846336,1557.373205,5,5,0.0
907.603723,1164.0,2000.0,270.413449,0.0,894.357857,0.0,0,12,1164.0
1480.676383,387.77,2500.0,1246.237666,0.0,801.703734,0.0,0,7,387.77
2803.060431,2326.71,16000.0,169.41646,1333.71,267.253822,457.383814,2,27,993.0
1174.005094,0.0,3000.0,85.227184,0.0,291.598301,1118.361104,2,0,0.0
205.396282,0.0,1700.0,195.799861,0.0,660.468854,1334.235174,8,0,0.0
1057.647019,1003.2,7000.0,203.927038,816.07,128.365782,0.0,0,27,187.13
2553.372888,1910.51,3000.0,3339.39289,0.0,3267.962664,0.0,0,65,1910.51
1569.501192,0.0,1200.0,156.935733,0.0,437.609832,1340.127945,3,0,0.0
1065.255189,0.0,3000.0,1135.449267,0.0,2701.540547,932.369762,4,0,0.0
477.894327,0.0,5000.0,613.519804,0.0,2427.756294,2995.177193,19,0,0.0
2021.846497,750.0,6500.0,96.572665,0.0,239.101942,1299.253842,3,6,750.0
348.740817,2340.87,5500.0,431.266392,1975.55,1500.810722,0.0,0,31,365.32
1114.681017,0.0,4000.0,732.984374,0.0,3425.949762,2601.134743,7,0,0.0
1563.287264,1607.84,7000.0,178.816786,168.27,103.792136,0.0,0,38,1439.57
2721.870415,5167.6,5000.0,523.348392,4246.5,1621.345326,0.0,0,52,921.1
2837.08595,486.94,4500.0,130.716778,486.94,250.258381,1131.986387,1,3,0.0
1827.504821,928.53,3000.0,173.812568,611.04,96.820999,148.450478,2,13,317.49
4622.217377,4659.65,6000.0,230.464797,3377.15,636.142309,0.0,0,46,1282.5
3546.06155,684.74,18000.0,5743.736444,105.3,16115.5964,4354.002428,15,15,579.44
1259.203988,270.0,6000.0,1197.398596,270.0,5238.915225,2706.554295,14,3,0.0
3905.486286,416.74,3000.0,1080.480612,0.0,2172.893325,0.0,0,5,416.74
588.789066,0.0,2500.0,289.050092,0.0,1143.333419,267.402242,1,0,0.0
351.305519,0.0,2400.0,440.128449,0.0,1595.980444,138.761295,4,0,0.0
2718.47954,2622.6,450.0,2413.233231,0.0,288.097302,0.0,0,12,2622.6
3512.633784,306.91,12000.0,2096.962594,306.91,7268.70638,12702.4277,93,4,0.0
560.219458,574.75,1000.0,17.826933,0.0,15.449607,0.0,0,11,574.75
1959.916433,1813.4,4000.0,1187.591705,0.0,1903.274531,3795.101004,1,14,1813.4
874.024544,1409.31,8500.0,274.582036,1080.18,1102.63215,0.0,0,13,329.13
87.868362,123.48,1500.0,88.187856,0.0,21.881383,0.0,0,6,123.48
396.435632,70.0,2000.0,85.073591,70.0,2.585715,0.0,0,1,0.0
254.727472,0.0,1200.0,491.098362,0.0,1182.28075,19.326352,1,0,0.0
788.60284,908.34,6500.0,177.213829,723.02,66.842287,0.0,0,14,185.32
3395.637883,0.0,6000.0,1532.092391,0.0,4476.634442,6118.973106,20,0,0.0
3357.944033,0.0,12000.0,1437.438437,0.0,6069.720873,3189.058341,2,0,0.0
1326.002237,0.0,1200.0,286.69926,0.0,536.027158,1057.951828,3,0,0.0
3332.360525,966.6,4500.0,31871.36379,0.0,5044.179003,774.254505,3,48,966.6
1620.285733,1639.92,2150.0,1555.793076,0.0,97.16839,0.0,0,12,1639.92
1331.706743,0.0,2500.0,232.422715,0.0,1339.008889,1982.368623,1,0,0.0
711.838166,231.63,3000.0,750.333981,86.63,2786.743524,0.0,0,6,145.0
487.168856,498.65,7000.0,164.505587,51.05,37.261373,0.0,0,29,447.6
154.705191,168.0,5500.0,157.784568,0.0,11.116861,0.0,0,12,168.0
361.012758,136.72,2500.0,169.705471,0.0,6.420394,0.0,0,4,136.72
862.494363,843.95,1200.0,113.077567,198.0,135.856693,0.0,0,25,645.95
607.677726,600.0,4500.0,92.393376,600.0,13.792103,0.0,0,1,0.0
1786.497369,898.34,2500.0,508.470423,0.0,2116.845833,256.376109,2,11,898.34
1550.332412,880.28,6000.0,178.096603,0.0,135.794123,0.0,0,22,880.28
2349.060843,2687.48,5500.0,176.161796,398.67,243.182403,0.0,0,67,2288.81
2162.94335,1569.41,8700.0,4628.802111,796.07,7468.01201,4500.288676,7,10,773.34
2902.821241,0.0,8500.0,2869.727066,0.0,7395.88757,4507.523293,31,0,0.0
621.956899,142.52,2500.0,191.258003,142.52,364.219107,654.345476,6,2,0.0
2202.149777,60.0,1200.0,274.519006,60.0,53.173349,277.129953,1,1,0.0
473.659122,785.69,1200.0,619.376955,785.69,1173.949821,0.0,0,8,0.0
319.878647,1027.57,6000.0,443.406361,927.57,1543.205532,0.0,0,13,100.0
122.054178,46.74,2500.0,206.106505,0.0,467.345479,0.0,0,2,46.74
183.620398,894.4,4000.0,128.25155,609.4,303.054817,0.0,0,12,285.0
13652.75432,0.0,9000.0,1343.985397,0.0,5481.738308,8896.92309,80,0,0.0
634.780319,297.59,2500.0,658.460719,99.59,1952.189994,55.219714,2,7,198.0
276.339695,287.4,3000.0,167.93554,0.0,19.962737,0.0,0,12,287.4
442.578729,0.0,3000.0,616.532252,0.0,1773.484195,1578.889669,3,0,0.0
363.842433,0.0,1800.0,612.656741,0.0,1734.688041,158.851964,2,0,0.0
442.174198,364.74,1000.0,711.024081,151.42,927.294609,0.0,0,16,213.32
293.330975,40.13,1750.0,343.940892,0.0,1248.193121,0.0,0,1,40.13
4214.565847,4327.92,3000.0,182.841487,78.0,467.287934,0.0,0,13,4249.92
446.092673,0.0,4000.0,747.172775,0.0,1450.959629,3419.81768,4,0,0.0
188.66041,211.56,1000.0,153.221194,0.0,34.195309,0.0,0,12,211.56
820.085077,0.0,3000.0,1187.871281,0.0,3028.512053,353.51025,10,0,0.0
309.644014,1440.48,1800.0,291.857209,1440.48,886.65747,0.0,0,13,0.0
787.236366,404.0,6400.0,201.135008,404.0,692.529504,0.0,0,2,0.0
1665.457998,39.58,1800.0,204.226245,39.58,952.952011,663.05871,3,1,0.0
2647.183713,3373.7,7000.0,490.378067,3373.7,2056.866139,0.0,0,31,0.0
751.551966,903.0,1500.0,193.903676,903.0,566.928754,0.0,0,1,0.0
1081.988109,962.12,1600.0,645.551427,962.12,1395.907515,0.0,0,20,0.0
3298.741768,3050.48,12300.0,4239.303788,1475.56,8419.737786,2127.489462,5,67,1574.92
167.350713,69.0,5000.0,41.839613,29.0,5.168354,0.0,0,3,40.0
1968.080891,3747.12,14000.0,1635.841661,1053.08,7030.446043,266.710051,1,70,2694.04
1835.361842,0.0,8500.0,2701.584337,0.0,7091.028361,2137.809373,5,0,0.0
4774.597215,479.1,4500.0,478.802097,311.1,1478.552756,901.677781,1,11,168.0
1656.974517,672.31,2500.0,542.14663,103.0,985.457755,0.0,0,17,569.31
341.459733,1730.6,4000.0,126.503057,661.45,767.708957,0.0,0,45,1069.15
10496.24166,0.0,12500.0,2094.307389,0.0,8670.048011,7738.744823,17,0,0.0
270.6586,190.0,1200.0,136.109592,90.0,26.767358,0.0,0,7,100.0
4036.028203,4085.23,20000.0,109.759102,3705.15,878.010252,0.0,0,43,380.08
707.712681,990.15,8000.0,606.899998,772.6,2409.236843,0.0,0,26,217.55
1379.83404,0.0,10000.0,1840.913723,0.0,2891.678357,7981.152983,4,0,0.0
141.974905,149.71,1500.0,150.500248,0.0,21.409828,0.0,0,11,149.71
3021.605454,1835.93,1200.0,3148.909502,255.32,1268.584315,674.180105,1,30,1580.61
811.884107,0.0,6000.0,833.953708,0.0,3509.710886,3448.87085,1,0,0.0
379.556939,0.0,1300.0,54.371074,0.0,2.566385,294.434643,1,0,0.0
1812.402979,1517.56,1700.0,314.375296,1507.56,879.987974,0.0,0,15,10.0
704.323375,1167.15,3000.0,240.060933,864.28,868.331112,748.152104,4,26,302.87
4591.237633,47.69,4100.0,723.343619,82.41,3093.592745,1438.951061,15,1,0.0
873.931715,832.67,2000.0,1452.265916,694.73,1879.694262,0.0,0,22,137.94
39461.9658,22101.78,7500.0,6764.853481,22101.78,6372.182817,19513.47483,35,40,0.0
742.382146,637.28,1500.0,703.203441,10.0,1235.224095,0.0,0,13,627.28
1134.482984,0.0,9000.0,1092.950836,0.0,4800.168978,4491.730795,11,0,0.0
1713.299924,500.5,1200.0,425.812312,225.5,704.910363,851.158327,6,18,275.0
326.956073,427.96,1500.0,472.486843,331.96,1340.551352,618.344755,4,12,96.0
5155.088326,0.0,2500.0,320.494371,0.0,923.977036,6616.555691,6,0,0.0
216.489485,270.65,1000.0,190.287126,45.65,182.171771,0.0,0,10,225.0
415.618854,360.6,4500.0,144.896661,160.6,22.689289,0.0,0,9,200.0
2355.267462,0.0,3000.0,268.140818,0.0,1184.971992,4743.715012,10,0,0.0
1133.806322,1016.41,10000.0,1165.41843,0.0,4375.764064,252.583938,1,12,1016.41
2579.035502,302.4,3000.0,209.238839,0.0,444.519756,1955.504366,4,6,302.4
298.943957,0.0,1500.0,508.050053,0.0,1383.72609,148.185304,2,0,0.0
1374.849589,0.0,7000.0,1159.813479,0.0,4738.804194,3814.313134,27,0,0.0
2236.589562,0.0,3000.0,100.212983,0.0,389.835298,2101.740346,7,0,0.0
472.453467,1301.25,1500.0,170.192614,1301.25,455.452678,0.0,0,9,0.0
1689.268612,0.0,7000.0,1198.874608,0.0,5058.555256,2915.339463,8,0,0.0
925.820102,523.15,2000.0,164.103619,75.2,42.51225,0.0,0,7,447.95
135.546054,319.41,6000.0,29.013477,0.0,21.187313,0.0,0,6,319.41
3067.833591,3179.69,5000.0,248.870731,1258.99,570.552082,0.0,0,28,1920.7
511.105425,47.05,1900.0,118.437426,0.0,3.319222,0.0,0,1,47.05
1059.352415,223.62,3000.0,683.372766,193.94,2899.781468,507.263645,2,6,29.68
445.436177,0.0,4000.0,418.536968,0.0,1278.829156,2425.727213,6,0,0.0
322.580506,0.0,6000.0,419.059837,0.0,1368.906278,5809.802917,8,0,0.0
310.775643,0.0,3500.0,659.586136,0.0,1859.165344,1543.160715,5,0,0.0
1467.766461,313.03,1800.0,405.632903,313.03,1413.865738,1405.693267,3,4,0.0
779.245735,0.0,1500.0,60.582149,0.0,205.409896,1903.840296,3,0,0.0
3866.435107,720.16,3000.0,1094.491962,720.16,2527.531968,4783.105548,15,13,0.0
368.7253,120.09,2500.0,410.924268,120.09,1022.71734,0.0,0,1,0.0
6043.227704,0.0,6000.0,1183.930323,0.0,3078.059784,4403.683518,8,0,0.0
4770.998795,1067.32,6000.0,289.339838,242.38,1064.308102,3608.38187,1,13,824.94
1668.247356,0.0,3500.0,448.064322,0.0,1204.686047,2212.929045,20,0,0.0
3578.648701,0.0,1500.0,69.271137,0.0,40.247238,909.480894,2,0,0.0
638.102089,0.0,3000.0,653.783205,0.0,2722.600219,234.473649,2,0,0.0
782.67882,921.02,2500.0,109.17084,317.74,90.953335,0.0,0,9,603.28
90.964048,231.51,4300.0,208.147019,115.0,165.721899,0.0,0,24,116.51
170.645351,0.0,3000.0,187.555397,0.0,738.656748,1417.01143,3,0,0.0
2170.561697,2502.46,5500.0,1731.420819,2455.79,3182.968599,1837.023964,22,53,46.67
2271.738188,413.7,2500.0,131.138844,0.0,44.586199,0.0,0,4,413.7
5401.287094,3447.55,9500.0,756.926664,1450.0,3221.105151,0.0,0,40,1997.55
238.152441,0.0,4500.0,123.753834,0.0,45.869314,566.943998,10,0,0.0
574.514857,2576.0,5700.0,531.183467,2576.0,2089.997028,0.0,0,4,0.0
5430.633936,4311.85,12000.0,477.257131,1259.88,2017.314401,0.0,0,121,3051.97
